,SKU,ITEMNAME,ITEMTYPE,VINTAGE,PRICEPERUNIT,TOTALQTY,CATID,DEPID,PACKID,SIZEID,NONTAXABLE,TAX1,NONACTIVE,ITEMLEVEL,CONTROLSKU,KEYWORD
17005,77460,DOGFISH OFF-CENTER 2/12PK CANS,6,,21.99,0,607,21,6,15,0,1,0,1,100798,DOGFISH OFF-CENTER 2/12PK CANS 12 OZ 12-PACK
17006,77461,DOGFISH LIQUID TRUTH CANS,6,,54.99,3,607,21,8,16,0,1,0,0,100799,DOGFISH LIQUID TRUTH CANS 16 OZ 24-PACK
17007,77462,DOGFISH LIQUID TRUTH CANS,6,,9.99,0,607,21,2,16,0,1,0,1,100799,DOGFISH LIQUID TRUTH CANS 16 OZ 4-PACK
17008,77463,DOGFISH LIQUID TRUTH CANS,6,,2.5,0,607,21,1,16,0,1,0,2,100799,DOGFISH LIQUID TRUTH CANS 16 OZ SINGLE
17009,77464,EPIC BREW RINO APA,6,,44.99,1,607,21,8,15,0,1,0,0,100800,EPIC BREW RINO APA 12 OZ 24-PACK
17010,77465,EPIC BREW RINO APA,6,,11.99,0,607,21,3,15,0,1,0,1,100800,EPIC BREW RINO APA 12 OZ 6-PACK
17011,77466,EPIC BREW RINO APA,6,,2.5,0,607,21,1,15,0,1,0,2,100800,EPIC BREW RINO APA 12 OZ SINGLE
17012,77467,FLYING DOG THROWBACK PACK,6,,43.99,2,607,21,8,15,0,1,0,0,100802,FLYING DOG THROWBACK PACK 12 OZ 24-PACK
17013,77469,FLYING DOG THROWBACK PACK,6,,22.99,0,607,21,6,15,0,1,0,1,100802,FLYING DOG THROWBACK PACK 12 OZ 12-PACK
17014,77470,LEFT HAND BLACK CURRANT NITRO,6,,55.99,0,607,21,8,15,0,1,0,0,100803,LEFT HAND BLACK CURRANT NITRO 12 OZ 24-PACK
17015,77471,LEFT HAND BLACK CURRANT NITRO,6,,9.99,3,607,21,2,15,0,1,0,1,100803,LEFT HAND BLACK CURRANT NITRO 12 OZ 4-PACK
17016,77472,LEFT HAND BLACK CURRANT NITRO,6,,2.5,0,607,21,1,15,0,1,0,2,100803,LEFT HAND BLACK CURRANT NITRO 12 OZ SINGLE
17017,77473,STONE IDOLATROUS IPA,6,,47.99,1,607,21,8,15,0,1,0,0,100806,STONE IDOLATROUS IPA 12 OZ 24-PACK
17018,77478,STONE IDOLATROUS IPA,6,,12.99,1,607,21,3,15,0,1,0,1,100806,STONE IDOLATROUS IPA 12 OZ 6-PACK
17019,77479,STONE IDOLATROUS IPA,6,,2.5,0,607,21,1,15,0,1,0,2,100806,STONE IDOLATROUS IPA 12 OZ SINGLE
17020,77480,WACHUSETT BLUEBERRY ALE,6,,38.99,1,607,21,8,15,0,1,0,0,100807,WACHUSETT BLUEBERRY ALE 12 OZ 24-PACK
17021,77481,WACHUSETT BLUEBERRY ALE,6,,10.99,2,607,21,3,15,0,1,0,1,100807,WACHUSETT BLUEBERRY ALE 12 OZ 6-PACK
17022,77482,WACHUSETT BLUEBERRY ALE,6,,2.5,0,607,21,1,15,0,1,0,2,100807,WACHUSETT BLUEBERRY ALE 12 OZ SINGLE
17023,77483,TWO ROADS TYEPCAST 6/4PK CANS,6,,83.99,0,607,21,8,16,0,1,0,0,100808,TWO ROADS TYEPCAST 6/4PK CANS 16 OZ 24-PACK
17024,77484,TWO ROADS TYEPCAST 6/4PK CANS,6,,14.99,4,607,21,2,16,0,1,0,1,100808,TWO ROADS TYEPCAST 6/4PK CANS 16 OZ 4-PACK
17025,77485,TWO ROADS TYEPCAST 6/4PK CANS,6,,3.99,0,607,21,1,16,0,1,0,2,100808,TWO ROADS TYEPCAST 6/4PK CANS 16 OZ SINGLE
17026,77486,MONKEY JOES BUTTER CASH BAG,0,,2.99,-9,430,46,,,0,1,0,0,,MONKEY JOES BUTTER CASH BAG
17027,77487,NESHAMINY CREEK COFFEE JAWN ,6,,48.99,1,607,21,8,15,0,1,0,0,100809,NESHAMINY CREEK COFFEE JAWN  12 OZ 24-PACK
17028,77488,NESHAMINY CREEK COFFEE JAWN ,6,,12.99,3,607,21,3,15,0,1,0,1,100809,NESHAMINY CREEK COFFEE JAWN  12 OZ 6-PACK
17029,77489,NESHAMINY CREEK COFFEE JAWN ,6,,2.5,0,607,21,1,15,0,1,0,2,100809,NESHAMINY CREEK COFFEE JAWN  12 OZ SINGLE
17030,77490,YARDS PHILLY PALE ALE 2/12PK C,6,,34.99,0,607,21,8,15,0,1,0,0,100810,YARDS PHILLY PALE ALE 2/12PK C 12 OZ 24-PACK
17031,77491,YARDS PHILLY PALE ALE 2/12PK C,6,,17.99,1,607,21,6,15,0,1,0,1,100810,YARDS PHILLY PALE ALE 2/12PK C 12 OZ 12-PACK
17032,77492,YARDS BRAWLER CHAMPION ALE 2/1,6,,34.99,2,607,21,8,15,0,1,0,0,100811,YARDS BRAWLER CHAMPION ALE 2/1 12 OZ 24-PACK
17033,77493,YARDS BRAWLER CHAMPION ALE 2/1,6,,17.99,0,607,21,6,15,0,1,0,1,100811,YARDS BRAWLER CHAMPION ALE 2/1 12 OZ 12-PACK
17034,77494,AVERY BUG ZAPPER,6,,44.99,1,607,21,8,15,0,1,0,0,100812,AVERY BUG ZAPPER 12 OZ 24-PACK
17035,77495,AVERY BUG ZAPPER,6,,11.99,1,607,21,3,15,0,1,0,1,100812,AVERY BUG ZAPPER 12 OZ 6-PACK
17036,77496,AVERY BUG ZAPPER,6,,2.5,0,607,21,1,15,0,1,0,2,100812,AVERY BUG ZAPPER 12 OZ SINGLE
17037,77497,AVERY GO PLAY IPA,6,,40.99,1,607,21,8,15,0,1,0,0,100813,AVERY GO PLAY IPA 12 OZ 24-PACK
17038,77498,AVERY GO PLAY IPA,6,,10.99,0,607,21,3,15,0,1,0,1,100813,AVERY GO PLAY IPA 12 OZ 6-PACK
17039,77499,AVERY GO PLAY IPA,6,,2.5,0,607,21,1,15,0,1,0,2,100813,AVERY GO PLAY IPA 12 OZ SINGLE
17040,77500,CENTRAL WATERS CASSIAN SUNSET,6,,94.99,0,607,21,8,15,0,1,0,0,100814,CENTRAL WATERS CASSIAN SUNSET 12 OZ 24-PACK
17041,77501,CENTRAL WATERS CASSIAN SUNSET,6,,17.99,4,607,21,2,15,0,1,0,1,100814,CENTRAL WATERS CASSIAN SUNSET 12 OZ 4-PACK
17042,77502,CENTRAL WATERS CASSIAN SUNSET,6,,4.99,0,607,21,1,15,0,1,0,2,100814,CENTRAL WATERS CASSIAN SUNSET 12 OZ SINGLE
17043,77503,FOUNDERS BARREL RUNNER,6,,85.99,2,607,21,8,15,0,1,0,0,100815,FOUNDERS BARREL RUNNER 12 OZ 24-PACK
17044,77504,FOUNDERS BARREL RUNNER,6,,14.99,0,607,21,2,15,0,1,0,1,100815,FOUNDERS BARREL RUNNER 12 OZ 4-PACK
17045,77505,FOUNDERS BARREL RUNNER,6,,3.99,2,607,21,1,15,0,1,0,2,100815,FOUNDERS BARREL RUNNER 12 OZ SINGLE
17046,77507,FOUNDERS BARREL RUNNER,0,,10.99,9,607,21,,7,0,1,0,0,,FOUNDERS BARREL RUNNER 750 ML
17047,77508,ROGUE COMBAT WOMBAT,0,,7.99,8,607,21,,20,0,1,0,0,,ROGUE COMBAT WOMBAT 22 OZ
17048,77509,B NEKTAR SCURVY SHYSTER BASTAR,0,,12.99,12,617,21,,6,0,1,0,0,,B NEKTAR SCURVY SHYSTER BASTAR 500 ML
17049,77510,CZIG MEISTER UNITED WE BREW ,6,,45.99,4,607,21,8,15,0,1,0,0,100816,CZIG MEISTER UNITED WE BREW  12 OZ 24-PACK
17050,77511,CZIG MEISTER UNITED WE BREW ,6,,11.99,2,607,21,3,15,0,1,0,1,100816,CZIG MEISTER UNITED WE BREW  12 OZ 6-PACK
17051,77512,CZIG MEISTER UNITED WE BREW ,6,,2.5,0,607,21,1,15,0,1,0,2,100816,CZIG MEISTER UNITED WE BREW  12 OZ SINGLE
17052,77513,CZIG MEISTER THE GARDENER ,6,,43.99,0,607,21,8,15,0,1,0,0,100817,CZIG MEISTER THE GARDENER  12 OZ 24-PACK
17053,77514,CZIG MEISTER THE GARDENER ,6,,11.99,3,607,21,3,15,0,1,0,1,100817,CZIG MEISTER THE GARDENER  12 OZ 6-PACK
17054,77515,CZIG MEISTER THE GARDENER ,6,,2.5,3,607,21,1,15,0,1,0,2,100817,CZIG MEISTER THE GARDENER  12 OZ SINGLE
17055,77516,THTE GLENLIVET CODE,0,,119.99,1,149,10,,7,0,1,0,0,,THTE GLENLIVET CODE 750 ML
17056,77517,LAGUNITAS LITTLE SUMPIN NR,6,,34.99,0,607,21,8,15,0,1,0,0,100818,LAGUNITAS LITTLE SUMPIN NR 12 OZ 24-PACK
17057,77518,LAGUNITAS LITTLE SUMPIN NR,6,,17.99,0,607,21,6,15,0,1,0,1,100818,LAGUNITAS LITTLE SUMPIN NR 12 OZ 12-PACK
17058,77519,MISPILLION RIVER WEISS CITY,6,,41.99,1,607,21,8,15,0,1,0,0,100819,MISPILLION RIVER WEISS CITY 12 OZ 24-PACK
17059,77520,MISPILLION RIVER WEISS CITY,6,,10.99,0,607,21,3,15,0,1,0,1,100819,MISPILLION RIVER WEISS CITY 12 OZ 6-PACK
17060,77521,MISPILLION RIVER WEISS CITY,6,,2.5,0,607,21,1,15,0,1,0,2,100819,MISPILLION RIVER WEISS CITY 12 OZ SINGLE
17061,77522,BOLS ELDERFLOWER,0,,14.99,0,291,27,,7,0,1,0,0,,BOLS ELDERFLOWER 750 ML
17062,77523,CHAT DES BORMETTES ROSE,0,2017,16.99,34,351,31,,7,0,1,0,0,,CHAT DES BORMETTES ROSE 750 ML 2017 WA 92
17063,77524,BOLERO SNORT WEEKEND AT BULLIE,6,,79.99,0,607,21,8,16,0,1,0,0,100820,BOLERO SNORT WEEKEND AT BULLIE 16 OZ 24-PACK
17064,77525,BOLERO SNORT WEEKEND AT BULLIE,6,,13.99,0,607,21,2,16,0,1,0,1,100820,BOLERO SNORT WEEKEND AT BULLIE 16 OZ 4-PACK
17065,77526,BOLERO SNORT WEEKEND AT BULLIE,6,,3.99,0,607,21,1,16,0,1,0,2,100820,BOLERO SNORT WEEKEND AT BULLIE 16 OZ SINGLE
17066,77527,KIMCHI BBQ PORK RINDS,0,,3.99,16,430,46,,,0,1,0,0,,KIMCHI BBQ PORK RINDS
17067,77528,PINEAPPLE ANCHO CHILE PORK RIN,0,,3.99,2,430,46,,,0,1,0,0,,PINEAPPLE ANCHO CHILE PORK RIN
17068,77529,SEA SALT & BLACK PEPPER PORK R,0,,3.99,19,430,46,,,0,1,0,0,,SEA SALT & BLACK PEPPER PORK R
17069,77530,EH TAYLOR BARREL PROOF UNCUT,0,,74.99,0,262,18,,7,0,1,0,0,,EH TAYLOR BARREL PROOF UNCUT 750 ML
17070,77531,TWANG A RITA MARGARITA SALT,0,,1.99,7,419,43,,14,0,1,0,0,,TWANG A RITA MARGARITA SALT 7 OZ
17071,77533,SOL,0,,2.99,24,708,21,,24,0,1,0,0,,SOL 24 OZ
17072,77534,PACIFICO 2/12PK CANS,6,,29.99,0,708,21,8,15,0,1,0,0,100821,PACIFICO 2/12PK CANS 12 OZ 24-PACK
17073,77535,PACIFICO 2/12PK CANS,6,,15.99,1,708,21,6,15,0,1,0,1,100821,PACIFICO 2/12PK CANS 12 OZ 12-PACK
17074,77536,DON JULIO REPOSADO DBL CASK,0,,61.99,3,288,25,,7,0,1,0,0,,DON JULIO REPOSADO DBL CASK 750 ML
17075,77537,KNOB CREEK SINGLE BARREL RYE,0,,59.99,17,262,18,,7,0,1,0,0,,KNOB CREEK SINGLE BARREL RYE 750 ML
17076,77538,ICARUS DON'T HAZE ME BRUX,6,,83.99,0,607,21,8,16,0,1,0,0,100822,ICARUS DON'T HAZE ME BRUX 16 OZ 24-PACK
17077,77539,ICARUS DON'T HAZE ME BRUX,6,,14.99,0,607,21,2,16,0,1,0,1,100822,ICARUS DON'T HAZE ME BRUX 16 OZ 4-PACK
17078,77540,ICARUS DON'T HAZE ME BRUX,6,,3.99,0,607,21,1,16,0,1,0,2,100822,ICARUS DON'T HAZE ME BRUX 16 OZ SINGLE
17079,77541,ICARUS MILKING IT,6,,95.99,0,607,21,8,16,0,1,0,0,100823,ICARUS MILKING IT 16 OZ 24-PACK
17080,77542,ICARUS MILKING IT,6,,16.99,0,607,21,2,16,0,1,0,1,100823,ICARUS MILKING IT 16 OZ 4-PACK
17081,77543,ICARUS MILKING IT,6,,4.99,0,607,21,1,16,0,1,0,2,100823,ICARUS MILKING IT 16 OZ SINGLE
17082,77545,STOLI GINGER BEER N/A,6,,35.99,1,423,43,8,15,0,1,0,0,100824,STOLI GINGER BEER N/A 12 OZ 24-PACK
17083,77546,STOLI GINGER BEER N/A,6,,6.99,3,423,43,2,15,0,1,0,1,100824,STOLI GINGER BEER N/A 12 OZ 4-PACK
17084,77547,STOLI GINGER BEER N/A,6,,1.75,0,423,43,1,15,0,1,0,2,100824,STOLI GINGER BEER N/A 12 OZ SINGLE
17085,77548,R STRONG ALEX VALLEY CAB,0,,24.99,11,314,30,,7,0,1,0,0,,R STRONG ALEX VALLEY CAB 750 ML
17086,77550,CITIZEN CIDER VARIETY,6,,62.99,1,613,21,8,16,0,1,0,0,100825,CITIZEN CIDER VARIETY 16 OZ 24-PACK
17087,77551,CITIZEN CIDER VARIETY,6,,21.99,1,613,21,4,16,0,1,0,1,100825,CITIZEN CIDER VARIETY 16 OZ 8-PACK
17088,77552,VIRTUE ROSE CIDER CANS,6,,37.99,2,613,21,8,15,0,1,0,0,100826,VIRTUE ROSE CIDER CANS 12 OZ 24-PACK
17089,77553,VIRTUE ROSE CIDER CANS,6,,9.99,0,613,21,3,15,0,1,0,1,100826,VIRTUE ROSE CIDER CANS 12 OZ 6-PACK
17090,77554,VIRTUE ROSE CIDER CANS,6,,2.5,0,613,21,1,15,0,1,0,2,100826,VIRTUE ROSE CIDER CANS 12 OZ SINGLE
17091,77555,BLUE POINT MOSAIC IPA W/CUCUMB,6,,77.99,0,607,21,8,15,0,1,0,0,100827,BLUE POINT MOSAIC IPA W/CUCUMB 12 OZ 24-PACK
17092,77556,BLUE POINT MOSAIC IPA W/CUCUMB,6,,13.99,2,607,21,2,15,0,1,0,1,100827,BLUE POINT MOSAIC IPA W/CUCUMB 12 OZ 4-PACK
17093,77557,BLUE POINT MOSAIC IPA W/CUCUMB,6,,3.99,0,607,21,1,15,0,1,0,2,100827,BLUE POINT MOSAIC IPA W/CUCUMB 12 OZ SINGLE
17094,77558,VICTORY SOUR MONKEY REMIX,0,,15.99,12,607,21,,7,0,1,0,0,,VICTORY SOUR MONKEY REMIX 750 ML
17095,77559,DE PROEF ZWART BLACK STAR,0,,11.99,6,433,21,,7,0,1,0,0,,DE PROEF ZWART BLACK STAR 750 ML
17096,77561,TRANSMITTER NY1 NEW YORK SAISO,0,,11.99,12,607,21,,16,0,1,0,0,,TRANSMITTER NY1 NEW YORK SAISO 16 OZ
17097,77562,PECHE IMPERIALE ,0,,12.99,10,298,28,,7,0,1,0,0,,PECHE IMPERIALE  750 ML
17098,77563,BALLAST POINT ALOHA SCULPIN NR,6,,46.99,0,607,21,8,15,0,1,0,0,100828,BALLAST POINT ALOHA SCULPIN NR 12 OZ 24-PACK
17099,77564,BALLAST POINT ALOHA SCULPIN NR,6,,12.99,0,607,21,3,15,0,1,0,1,100828,BALLAST POINT ALOHA SCULPIN NR 12 OZ 6-PACK
17100,77565,BALLAST POINT ALOHA SCULPIN NR,6,,2.5,0,607,21,1,15,0,1,0,2,100828,BALLAST POINT ALOHA SCULPIN NR 12 OZ SINGLE
17101,77566,RIONDO PROSECCO 187,6,,10.99,13,300,28,11,3,0,1,0,0,100829,RIONDO PROSECCO 187 187 ML 3-PACK
17102,77567,FOOLPROOF PINEAPPLE VANGO,6,,69.99,2,607,21,8,16,0,1,0,0,100830,FOOLPROOF PINEAPPLE VANGO 16 OZ 24-PACK
17103,77568,FOOLPROOF PINEAPPLE VANGO,6,,12.99,4,607,21,2,16,0,1,0,1,100830,FOOLPROOF PINEAPPLE VANGO 16 OZ 4-PACK
17104,77569,FOOLPROOF PINEAPPLE VANGO,6,,3.99,0,607,21,1,16,0,1,0,2,100830,FOOLPROOF PINEAPPLE VANGO 16 OZ SINGLE
17105,77570,BACKWARD FLAG SOMETHING MISSIN,6,,84.99,0,607,21,8,16,0,1,0,0,100831,BACKWARD FLAG SOMETHING MISSIN 16 OZ 24-PACK
17106,77571,BACKWARD FLAG SOMETHING MISSIN,6,,14.99,0,607,21,2,16,0,1,0,1,100831,BACKWARD FLAG SOMETHING MISSIN 16 OZ 4-PACK
17107,77572,BACKWARD FLAG SOMETHING MISSIN,6,,3.99,1,607,21,1,16,0,1,0,2,100831,BACKWARD FLAG SOMETHING MISSIN 16 OZ SINGLE
17108,77578,LAGUNITAS CHERRY JANE SOUR ALE,6,,46.99,0,607,21,8,15,0,1,0,0,100835,LAGUNITAS CHERRY JANE SOUR ALE 12 OZ 24-PACK
17109,77579,LAGUNITAS CHERRY JANE SOUR ALE,6,,11.99,0,607,21,3,15,0,1,0,1,100835,LAGUNITAS CHERRY JANE SOUR ALE 12 OZ 6-PACK
17110,77580,LAGUNITAS CHERRY JANE SOUR ALE,6,,2.5,0,607,21,1,15,0,1,0,2,100835,LAGUNITAS CHERRY JANE SOUR ALE 12 OZ SINGLE
17111,77583,LEFT HAND WHEEL GOSE ROUND,6,,42.99,0,607,21,8,15,0,1,0,0,100836,LEFT HAND WHEEL GOSE ROUND 12 OZ 24-PACK
17112,77584,LEFT HAND WHEEL GOSE ROUND,6,,10.99,3,607,21,3,15,0,1,0,1,100836,LEFT HAND WHEEL GOSE ROUND 12 OZ 6-PACK
17113,77585,LEFT HAND WHEEL GOSE ROUND,6,,2.5,0,607,21,1,15,0,1,0,2,100836,LEFT HAND WHEEL GOSE ROUND 12 OZ SINGLE
17114,77586,BRUERY ETAIN,0,,27.99,9,607,21,,7,0,1,0,0,,BRUERY ETAIN 750 ML
17115,77587,BRUERY SAISON ARDENNES,0,,5.99,12,607,21,,15,0,1,0,0,,BRUERY SAISON ARDENNES 12 OZ
17116,77588,MELICK'S HOPS CIDER,0,,5.99,22,613,21,,15,0,1,0,0,,MELICK'S HOPS CIDER 12 OZ
17117,77589,SCHLAFLY AMERICAN IPA ,6,,47.99,1,607,21,8,15,0,1,0,0,100837,SCHLAFLY AMERICAN IPA  12 OZ 24-PACK
17118,77590,SCHLAFLY AMERICAN IPA ,6,,12.99,0,607,21,3,15,0,1,0,1,100837,SCHLAFLY AMERICAN IPA  12 OZ 6-PACK
17119,77591,SCHLAFLY AMERICAN IPA ,6,,2.5,0,607,21,1,15,0,1,0,2,100837,SCHLAFLY AMERICAN IPA  12 OZ SINGLE
17120,77592,LOST ABBEY NUMBER OF THE BEAST,0,,15.99,11,607,21,,15,0,1,0,0,,LOST ABBEY NUMBER OF THE BEAST 12 OZ
17121,77593,AO VODKA,0,,49.99,6,290,26,,7,0,1,0,0,,AO VODKA 750 ML
17122,77595,SCATTERED PEAKS CABERNET,0,2015,29.99,60,314,30,,7,0,1,0,0,,SCATTERED PEAKS CABERNET 750 ML 2015 DECANTER 97
17123,77596,PRESIDENTE LIGHT 6 PK BTLS CS ,6,,31.99,2,708,21,8,15,0,1,0,0,100838,PRESIDENTE LIGHT 6 PK BTLS CS  12 OZ 24-PACK
17124,77597,PRESIDENTE LIGHT 6 PK BTLS CS ,6,,8.99,0,708,21,3,15,0,1,0,1,100838,PRESIDENTE LIGHT 6 PK BTLS CS  12 OZ 6-PACK
17125,77598,PRESIDENTE LIGHT 6 PK BTLS CS ,6,,1.99,0,708,21,1,15,0,1,0,2,100838,PRESIDENTE LIGHT 6 PK BTLS CS  12 OZ SINGLE
17126,77599,JEFFERSON OCEAN CASK STRENGTH,0,,84.99,11,262,18,,7,0,1,0,0,,JEFFERSON OCEAN CASK STRENGTH 750 ML
17127,77600,JEFFERSON RES BUYRITE PICK,0,,59.99,10,262,18,,7,0,1,0,0,,JEFFERSON RES BUYRITE PICK 750 ML
17128,77602,CARTON BREWING BOAT,6,,54.99,0,607,21,8,16,0,1,0,0,100839,CARTON BREWING BOAT 16 OZ 24-PACK
17129,77603,CARTON BREWING BOAT,6,,9.99,0,607,21,2,16,0,1,0,1,100839,CARTON BREWING BOAT 16 OZ 4-PACK
17130,77604,CARTON BREWING BOAT,6,,3.0,0,607,21,1,16,0,1,0,2,100839,CARTON BREWING BOAT 16 OZ SINGLE
17131,77605,SANFORD FLOR DE CAMPO P.N.,0,,19.99,6,316,30,,7,0,1,0,0,,SANFORD FLOR DE CAMPO P.N. 750 ML
17132,77606,CAPTAIN LAWRENCE POWDER DREAMS,6,,98.99,0,607,21,8,16,0,1,0,0,100840,CAPTAIN LAWRENCE POWDER DREAMS 16 OZ 24-PACK
17133,77607,CAPTAIN LAWRENCE POWDER DREAMS,6,,17.99,5,607,21,2,16,0,1,0,1,100840,CAPTAIN LAWRENCE POWDER DREAMS 16 OZ 4-PACK
17134,77608,CAPTAIN LAWRENCE POWDER DREAMS,6,,4.99,0,607,21,1,16,0,1,0,2,100840,CAPTAIN LAWRENCE POWDER DREAMS 16 OZ SINGLE
17135,77609,GREAT LAKES LAKE ERIE MONSTER,6,,57.99,0,607,21,8,15,0,1,0,0,100841,GREAT LAKES LAKE ERIE MONSTER 12 OZ 24-PACK
17136,77610,GREAT LAKES LAKE ERIE MONSTER,6,,9.99,3,607,21,2,15,0,1,0,1,100841,GREAT LAKES LAKE ERIE MONSTER 12 OZ 4-PACK
17137,77611,GREAT LAKES LAKE ERIE MONSTER,6,,2.99,0,607,21,1,15,0,1,0,2,100841,GREAT LAKES LAKE ERIE MONSTER 12 OZ SINGLE
17138,77612,JERSEY GIRL KING GAMBRINUS,6,,68.99,1,607,21,8,16,0,1,0,0,100842,JERSEY GIRL KING GAMBRINUS 16 OZ 24-PACK
17139,77613,JERSEY GIRL KING GAMBRINUS,6,,11.99,0,607,21,2,16,0,1,0,1,100842,JERSEY GIRL KING GAMBRINUS 16 OZ 4-PACK
17140,77614,JERSEY GIRL KING GAMBRINUS,6,,3.99,0,607,21,1,16,0,1,0,2,100842,JERSEY GIRL KING GAMBRINUS 16 OZ SINGLE
17141,77616,OMMEGANG G.O.T. QUEEN OF 7,0,,9.99,15,607,21,,7,0,1,0,0,,OMMEGANG G.O.T. QUEEN OF 7 750 ML
17142,77618,OLD BARDSTOWN ESTATE,0,,39.99,3,262,18,,7,0,1,0,0,,OLD BARDSTOWN ESTATE 750 ML
17143,77619,BERINGER CALIFORNIA CAB ,0,,11.99,9,314,30,,9,0,1,0,0,,BERINGER CALIFORNIA CAB  1.5 LT
17144,77620,BERINGER CALIFORNIA MERLOT,0,,11.99,11,315,30,,9,0,1,0,0,,BERINGER CALIFORNIA MERLOT 1.5 LT
17145,77621,BERINGER CA SAUV BLANC,0,,11.99,4,324,30,,9,0,1,0,0,,BERINGER CA SAUV BLANC 1.5 LT
17146,77623,BERINGER CA SAUV BLANC,0,,6.99,13,324,30,,7,0,1,0,0,,BERINGER CA SAUV BLANC 750 ML
17147,77624,CAPTAIN MORGAN APPLE SMASH,0,,23.99,15,283,23,,7,0,1,0,0,,CAPTAIN MORGAN APPLE SMASH 750 ML
17148,77625,CAPTAIN MORGAN APPLE SMASH,0,,0.99,119,283,23,,1,0,1,0,0,,CAPTAIN MORGAN APPLE SMASH 50 ML
17149,77626,SEAGRAM FIESTA VARIETY,6,,27.99,1,649,21,8,15,0,1,0,0,100843,SEAGRAM FIESTA VARIETY 12 OZ 24-PACK
17150,77627,SEAGRAM FIESTA VARIETY,6,,14.49,1,649,21,6,15,0,1,0,1,100843,SEAGRAM FIESTA VARIETY 12 OZ 12-PACK
17151,77628,SEAGRAM ESCAPES VARIETY NR,6,,27.99,1,649,21,8,15,0,1,0,0,100844,SEAGRAM ESCAPES VARIETY NR 12 OZ 24-PACK
17152,77629,SEAGRAM ESCAPES VARIETY NR,6,,14.49,1,649,21,6,15,0,1,0,1,100844,SEAGRAM ESCAPES VARIETY NR 12 OZ 12-PACK
17153,77630,SEAGRAM ESCAPE VARIETY CANS,6,,27.99,4,649,21,8,15,0,1,0,0,100845,SEAGRAM ESCAPE VARIETY CANS 12 OZ 24-PACK
17154,77631,SEAGRAM ESCAPE VARIETY CANS,6,,14.49,1,649,21,6,15,0,1,0,1,100845,SEAGRAM ESCAPE VARIETY CANS 12 OZ 12-PACK
17155,77632,ETUDE CARNEROS CHARDONNAY ,0,,34.99,0,320,30,,7,0,1,0,0,,ETUDE CARNEROS CHARDONNAY  750 ML
17156,77633,ETUDE CARNEROS PINOT NOIR ,0,,41.99,0,316,30,,7,0,1,0,0,,ETUDE CARNEROS PINOT NOIR  750 ML
17157,77634,JD CHERRY LIMEADE ,6,,33.99,2,278,21,8,15,0,1,0,0,100846,JD CHERRY LIMEADE  12 OZ 24-PACK
17158,77635,JD CHERRY LIMEADE ,6,,9.99,1,278,21,3,15,0,1,0,1,100846,JD CHERRY LIMEADE  12 OZ 6-PACK
17159,77636,JD CHERRY LIMEADE ,6,,2.5,0,278,21,1,15,0,1,0,2,100846,JD CHERRY LIMEADE  12 OZ SINGLE
17160,77637,JD LYNCHBURG LEMONADE ,6,,33.99,1,278,21,8,15,0,1,0,0,100847,JD LYNCHBURG LEMONADE  12 OZ 24-PACK
17161,77638,JD LYNCHBURG LEMONADE ,6,,9.99,3,278,21,3,15,0,1,0,1,100847,JD LYNCHBURG LEMONADE  12 OZ 6-PACK
17162,77639,JD LYNCHBURG LEMONADE ,6,,2.5,0,278,21,1,15,0,1,0,2,100847,JD LYNCHBURG LEMONADE  12 OZ SINGLE
17163,77640,JD DOWNHOME PUNCH,6,,33.99,1,278,21,8,15,0,1,0,0,100848,JD DOWNHOME PUNCH 12 OZ 24-PACK
17164,77641,JD DOWNHOME PUNCH,6,,9.99,3,278,21,3,15,0,1,0,1,100848,JD DOWNHOME PUNCH 12 OZ 6-PACK
17165,77642,JD DOWNHOME PUNCH,6,,2.5,0,278,21,1,15,0,1,0,2,100848,JD DOWNHOME PUNCH 12 OZ SINGLE
17166,77643,JD BLACK JACK COLA,6,,33.99,2,278,21,8,15,0,1,0,0,100849,JD BLACK JACK COLA 12 OZ 24-PACK
17167,77644,JD BLACK JACK COLA,6,,9.99,2,278,21,3,15,0,1,0,1,100849,JD BLACK JACK COLA 12 OZ 6-PACK
17168,77645,JD BLACK JACK COLA,6,,2.5,0,278,21,1,15,0,1,0,2,100849,JD BLACK JACK COLA 12 OZ SINGLE
17169,77646,JD WATERMELON PUNCH,6,,33.99,1,278,21,8,15,0,1,0,0,100850,JD WATERMELON PUNCH 12 OZ 24-PACK
17170,77647,JD WATERMELON PUNCH,6,,9.99,3,278,21,3,15,0,1,0,1,100850,JD WATERMELON PUNCH 12 OZ 6-PACK
17171,77648,JD WATERMELON PUNCH,6,,2.5,0,278,21,1,15,0,1,0,2,100850,JD WATERMELON PUNCH 12 OZ SINGLE
17172,77649,NOBUSHI JAPANESE WHISKY,0,,42.99,11,650,10,,7,0,1,0,0,,NOBUSHI JAPANESE WHISKY 750 ML
17173,77650,LANDSHARK 2/12PK CANS,6,,28.99,9,538,21,8,15,0,1,0,0,100853,LANDSHARK 2/12PK CANS 12 OZ 24-PACK
17174,77657,LANDSHARK 2/12PK CANS,6,,14.99,1,538,21,6,15,0,1,0,1,100853,LANDSHARK 2/12PK CANS 12 OZ 12-PACK
17175,77658,LANDSHARK 2/12PK CANS,6,,7.99,0,538,21,3,15,0,1,0,2,100853,LANDSHARK 2/12PK CANS 12 OZ 6-PACK
