SKU,COST,MARGIN,QUANTITY
68848,49.0,0.01980396079215847,4.0
68849,11.39,0.050041701417848174,6.0
68850,11.090000000000002,0.07506255212677233,7.0
68853,22.1,0.03871248368856012,2.0
68854,28.09,0.031045187995860594,1.0
68857,8.19,0.08898776418242499,2.0
68859,13.090000000000002,0.06433166547533954,10.0
68861,6.67,0.165206508135169,2.0
68863,8.98,0.25104253544620514,3.0
68864,32.09,0.02728099424067895,1.0
68866,7.87,0.21221221221221223,1.0
68872,7.09,0.19056758354976774,4.0
68874,7.37,0.18020022246941048,9.0
68875,9.090000000000002,0.172884440400364,15.0
68876,8.09,0.19019019019019023,6.0
68879,19.5,0.11323328785811727,20.0
68882,8.84,0.44715447154471544,2.0
68883,9.003333333333334,0.3321491976851728,11.0
68886,17.089999999999993,0.10005265929436538,27.0
68887,1.18,0.28225241357832453,4.0
68888,9.75,0.2255758538522637,4.0
68889,7.0,0.2869933509202916,3.0
68890,4.53,0.09218436873747494,6.0
68894,10.0,0.3398410490225606,9.0
68895,11.39,0.22872591893793293,7.0
68899,19.19,0.04002001000500236,3.0
68900,21.09,0.04092769440654837,4.0
68904,48.09,0.01837109614206978,3.0
68905,9.33,0.2218515429524604,11.0
68907,6.009999999999999,0.14020028612303295,9.0
68908,7.090000000000001,0.20441982113876203,7.0
68909,19.5,0.3033226152197213,1.0
68912,49.09,0.018003600720143998,3.0
68913,18.150000000000002,0.2105263157894737,7.0
68915,10.17,0.27305218012866334,3.0
68916,17.0,0.10479199578725641,51.0
68917,79.0,0.012500000000000002,3.0
68918,16.49,0.08337965536409118,7.0
68919,14.67,0.02134756504336226,1.0
68921,9.67,0.24773887905295564,5.0
68922,20.835,0.1926547261967431,2.0
68925,1.4800000000000002,0.2513933453002772,24.0
68934,0.98,0.30985915492957744,1.0
68936,4.5,0.2430894741717408,7.0
68938,9.5,0.2076730608840701,3.0
68943,49.0,0.019803960792158463,23.0
68945,1.69,0.32128514056224905,9.0
68946,6.09,0.23779724655819778,5.0
68947,6.670000000000001,0.13037506897530124,24.0
68949,7.869999999999999,0.21221221221221226,8.0
68950,9.191666666666665,0.07991324657991332,9.0
68951,14.1,0.1701000588581518,1.0
68952,1.149032258064516,0.4225968552439617,42.0
68953,34.09,0.02572163475278647,2.0
68954,13.090000000000002,0.0966183574879227,27.0
68955,28.25,0.16887319799941164,1.0
68956,26.5,0.076230503693112,8.0
68959,0.7100000000000001,0.2828282828282829,35.0
68971,8.45,0.2311191992720656,2.0
68972,84.0,0.01164842922696782,4.0
68973,6.0,0.3255581924230149,5.0
68976,8.19,0.08898776418242499,15.0
68977,23.0,0.14783253056687656,3.0
68978,12.49,0.18993658157033808,3.0
68979,8.59,0.23576383803593406,5.0
68980,10.09,0.08189262966333033,1.0
68981,9.75,0.2878013148283418,5.0
68986,3.16,0.26340326340326337,2.0
68987,44.09,0.02000444543231826,9.0
68988,59.090000000000025,0.015002500416736094,15.0
68989,25.49,0.1500500166722241,3.0
68992,11.089999999999998,0.07506255212677233,6.0
68993,6.329999999999999,0.09442060085836912,18.0
68994,28.0,0.034149706795446655,11.0
68995,14.09,0.060040026684456314,50.0
68996,0.6899999999999997,0.3030303030303031,38.0
68997,0.67,0.3196324951644101,86.0
68998,21.92,0.0031832651205091745,3.0
69000,5.43,0.22317596566523612,1.0
69002,22.67,0.2440813604534844,1.0
69003,2.91,0.4168336673346693,3.0
69006,21.09,0.04092769440654837,13.0
69007,17.09,0.14507253626813402,8.0
69008,12.49,0.03849114703618168,3.0
69011,9.75,0.1659538066723695,2.0
69012,6.42,0.256604408273844,13.0
69021,18.0,0.05213270142180087,4.0
69022,9.99,0.16680567139282734,8.0
69024,8.98,0.10110110110110107,1.0
69027,19.569999999999997,0.11005002273760793,6.0
69028,47.09,0.07648558540890367,3.0
69029,20.99,0.17403835629626585,28.0
69030,10.09,0.08189262966333033,2.0
69031,12.09,0.06928406466512704,6.0
69032,10.0,0.1731043576544261,4.0
69033,4.88,0.301859799713877,6.0
69034,5.79,0.2753441802252816,1.0
69035,10.67,0.2881921280853903,1.0
69040,8.010000000000002,0.10901001112347056,17.0
69041,4.67,0.20666547350446415,3.0
69042,4.66,0.22203672787979967,1.0
69044,10.25,0.2673338098641887,8.0
69045,8.67,0.2449645231019307,4.0
69046,0.59,0.528,5.0
69048,25.1,0.1900613101000322,1.0
69049,6.28,0.21401752190237794,9.0
69050,27.0,0.03536977491961409,2.0
69051,5.329999999999999,0.2339922594552224,73.0
69056,49.49,0.1750291715285881,1.0
69058,10.0,0.2852037169406719,1.0
69059,8.09,0.18200202224469167,3.0
69060,8.67,0.27689741451209343,2.0
69061,14.0,0.2685058482548667,8.0
69062,9.0,0.24937324295651517,5.0
69064,28.19,0.1187871209753047,1.0
69065,11.09,0.07506255212677233,1.0
69066,8.67,0.31400774827777633,16.0
69069,19.09,0.23609443777511,2.0
69070,70.0,0.125,1.0
69074,18.01,0.21661591996520213,3.0
69080,15.5,0.22461230615307648,1.0
69081,1.33,0.3926940639269407,45.0
69084,13.09,0.06433166547533956,5.0
69085,46.09,0.0191530112789955,1.0
69089,8.0,0.23736892278360336,11.0
69093,8.39,0.16016016016016013,4.0
69095,10.111666666666666,0.19208838454181484,9.0
69099,9.94,0.005005005005005075,11.0
69101,11.09,0.07506255212677233,1.0
69102,9.330000000000004,0.0660660660660661,31.0
69103,19.29,0.035017508754377154,2.0
69104,8.83,0.19654231119199272,1.0
69105,6.09,0.128755364806867,9.0
69106,33.09000000000002,0.02647837599293906,17.0
69109,14.36,0.20177876598110056,2.0
69112,14.25,0.24960505529225901,9.0
69114,5.75,0.17739628040057223,10.0
69115,7.329999999999999,0.2526634903349772,7.0
69116,11.09,0.07506255212677233,4.0
69117,0.7100000000000006,0.2769678397870435,151.0
69118,20.09,0.04287756074321098,9.0
69119,17.01,0.05447470817120605,5.0
69120,9.33,0.22185154295246037,18.0
69121,31.0,0.03094717099093462,10.0
69122,1.18,0.27053877296792284,5.0
69123,13.33,0.3331665832916458,3.0
69125,11.0,0.08256880733944955,28.0
69126,9.34,0.28098537336412627,1.0
69128,7.5,0.2307692307692308,7.0
69129,25.09,0.034628703347441274,6.0
69130,11.33,0.29143214509068166,1.0
69132,7.379999999999999,0.17908787541713017,13.0
69133,28.25,0.16887319799941164,1.0
69134,7.06,0.16122035837774018,7.0
69135,11.090000000000002,0.07506255212677233,15.0
69137,12.0,0.24953095684803003,5.0
69139,8.69,0.2752293577981652,1.0
69140,7.33,0.18464961067853172,2.0
69142,6.17,0.3136818687430479,2.0
69143,6.83,0.19921256072535273,4.0
69144,18.09,0.04739336492890988,3.0
69145,0.66,0.3333333333333333,73.0
69146,7.189999999999999,0.10012515644555696,30.0
69147,5.75,0.23230974632843798,7.0
69150,9.340000000000002,0.2524286394454339,50.0
69155,8.25,0.24931756141947226,3.0
69156,4.69,0.1330946548583631,7.0
69157,6.09,0.128755364806867,2.0
69159,7.25,0.2742742742742743,1.0
69160,10.66,0.030027297543221115,1.0
69161,13.089999999999998,0.06433166547533956,3.0
69162,6.16,0.3147942157953281,1.0
69163,5.39,0.2288984263233191,2.0
69164,9.090000000000002,0.09009009009009013,11.0
69166,30.09,0.02904162633107449,6.0
69167,44.09,0.02000444543231826,3.0
69168,9.09,0.09009009009009013,7.0
69169,6.19,0.11444921316165947,7.0
69170,4.09,0.18036072144288584,9.0
69174,9.75,0.24942263279445728,4.0
69176,1.55,0.3111111111111111,4.0
69177,13.330000000000002,0.047176554681915665,13.0
69179,6.5,0.18648310387984984,2.0
69180,5.33,0.2834338008277617,3.0
69182,7.15,0.28428428428428426,1.0
69184,30.2,0.22544242113362406,1.0
69185,7.55,0.2442442442442443,2.0
69187,5.38,0.21004403881620903,5.0
69188,3.49,0.3317392431798622,8.0
69189,9.79,0.24634334103156283,1.0
69190,6.0,0.33259176863181317,5.0
69191,2.66,0.32830757632868446,7.0
69193,7.5,0.24924924924924927,2.0
69195,6.17,0.2732626619552415,2.0
69196,16.09,0.05297233666862853,3.0
69197,18.09,0.04739336492890988,2.0
69198,18.009999999999998,0.05160610847814624,13.0
69199,11.090000000000002,0.07506255212677235,25.0
69200,26.59,0.01482030381622818,1.0
69206,8.0,0.3327773144286906,3.0
69207,10.17,0.24610822831727208,4.0
69212,8.0,0.19919919919919918,3.0
69213,7.699999999999994,0.049903835834458274,43.0
69214,11.09,0.20729092208720518,3.0
69215,8.09,0.10011123470522806,3.0
69220,20.09,0.2270103886110042,1.0
69223,4.5,0.2447870058768129,10.0
69229,7.15,0.2666666666666667,5.0
69231,7.68,0.23123123123123127,1.0
69233,29.09,0.030010003334444767,1.0
69242,8.02,0.27024567788899007,2.0
69246,8.33,0.24203821656050956,1.0
69249,7.5,0.31756141947224753,9.0
69250,9.01,0.09809809809809812,12.0
69253,29.09,0.030010003334444767,1.0
69254,8.159999999999998,0.10860474126003135,48.0
69256,8.120000000000001,0.18718718718718727,19.0
69258,7.39,0.2602602602602603,11.0
69259,20.0,0.3331110370123374,2.0
69260,6.67,0.2580645161290323,2.0
69261,11.09,0.20729092208720518,4.0
69263,8.83,0.21511111111111111,2.0
69264,4.49,0.2861685214626391,3.0
69266,13.0,0.13275517011340895,1.0
69267,6.44,0.2348808934777119,7.0
69268,23.75,0.049619847939175614,1.0
69269,18.0,0.052132701421800876,38.0
69273,8.0,0.2720655141037307,2.0
69274,8.67,0.23880597014925378,12.0
69275,10.0,0.2852037169406719,7.0
69276,14.0,0.14714247872769423,6.0
69277,13.0,0.27737632017787656,2.0
69280,8.08,0.10122358175750837,5.0
69282,6.13,0.23279098873591994,1.0
69283,13.09,0.06433166547533956,5.0
69285,2.25,0.3076923076923077,8.0
69286,11.0,0.08256880733944956,4.0
69288,51.09,0.2485659655831739,1.0
69289,21.0,0.19199692189303574,3.0
69290,5.25,0.2222222222222222,3.0
69293,6.54,0.2296819787985866,2.0
69294,12.39,0.2620607504466944,2.0
69295,1.0,0.3710691823899371,3.0
69298,10.090000000000002,0.08189262966333033,30.0
69299,13.33,0.2116494673059333,14.0
69300,4.25,0.2904841402337229,4.0
69303,11.09,0.07506255212677233,6.0
69304,33.0,0.2665036674816626,1.0
69306,11.03,0.3147040289540533,2.0
69308,13.33,0.2178425252379247,2.0
69310,32.0,0.1360691144708423,2.0
69311,16.0,0.19959979989994991,2.0
69314,21.0,0.3435448577680525,1.0
69315,3.5,0.41569282136894825,3.0
69316,29.5,0.18032786885245905,1.0
69317,2.4600000000000004,0.24307692307692313,11.0
69323,8.14,0.25932666060054593,4.0
69324,5.29,0.3379224030037547,13.0
69325,20.009999999999998,0.046688899475940786,18.0
69326,8.83,0.30167996103243006,7.0
69328,10.64,0.15933588111039157,2.0
69329,16.09,0.2683037744429286,2.0
69331,10.19,0.2716225875625447,4.0
69332,14.69,0.0813008130081301,22.0
69336,7.5,0.2307692307692308,11.0
69340,11.09,0.07506255212677233,2.0
69341,2.33,0.2523155754538733,2.0
69342,6.0,0.3140297350029081,15.0
69343,7.189999999999999,0.10012515644555696,23.0
69344,49.0,0.01980396079215847,5.0
69347,6.6,0.2971246006389777,1.0
69348,10.379999999999999,0.30753835890593717,14.0
69349,67.09,0.01323724077070145,5.0
69350,11.010000000000002,0.08173477898248543,12.0
69352,7.87,0.21221221221221226,10.0
69353,18.01,0.051606108478146236,11.0
69354,11.67,0.18902015288394722,7.0
69356,13.33,0.25903279599777645,2.0
69358,6.329999999999999,0.09442060085836912,11.0
69361,11.36,0.1667062877930859,3.0
69363,7.69,0.2302302302302302,1.0
69365,7.63,0.23623623623623627,2.0
69366,20.1,0.12570682905611122,2.0
69367,6.29,0.21276595744680854,2.0
69370,24.5,0.18306102034011332,1.0
69371,2.0399999999999996,0.3139212492695601,35.0
69372,0.69,0.30303030303030315,17.0
69373,2.7741666666666673,0.24955669476818168,12.0
69374,7.0,0.2473378087022878,4.0
69375,6.25,0.2661121889312531,4.0
69376,2.6299999999999994,0.12254761150388041,14.0
69378,10.0,0.2852037169406719,1.0
69381,9.89,0.2930664760543245,1.0
69382,49.09,0.018003600720143998,7.0
69383,15.300000000000006,0.043151969981238256,21.0
69384,14.85,0.25712856428214104,3.0
69389,4.87,0.3032904148783977,7.0
69390,19.09,0.20425177157148808,6.0
69391,6.659999999999998,0.2418266092854313,9.0
69393,23.75,0.049619847939175614,6.0
69394,6.03,0.2453066332916145,8.0
69395,0.6899999999999997,0.29273228741313845,82.0
69396,2.2899999999999996,0.4534606205250596,17.0
69397,0.67,0.3232323232323232,83.0
69398,13.66,0.2406892718176764,1.0
69399,1.18,0.2958759582258968,28.0
69400,10.33,0.20477290223248654,2.0
69402,25.5,0.17715392061955462,5.0
69403,16.67,0.07337409672040004,2.0
69405,8.01,0.10901001112347057,2.0
69407,7.5,0.24924924924924927,1.0
69408,10.090000000000002,0.08189262966333033,9.0
69410,5.879999999999998,0.26408010012515637,23.0
69411,11.090000000000002,0.07506255212677233,8.0
69413,7.5,0.37447873227689743,3.0
69417,11.0,0.16357543190616514,4.0
69418,44.0,0.21414538310412576,1.0
69419,11.0,0.259377761601384,13.0
69421,8.33,0.24203821656050956,1.0
69422,37.0,0.026059489339299868,5.0
69424,1.5,0.6470588235294118,1.0
69428,7.009999999999999,0.1389185499300897,7.0
69429,8.090000000000002,0.10011123470522805,14.0
69430,8.09,0.10011123470522806,4.0
69431,2.09,0.30100334448160543,8.0
69432,11.09,0.07506255212677233,4.0
69434,2.0399999999999996,0.3177257525083612,8.0
69435,7.0,0.2603281813515407,10.0
69440,0.6,0.4957983193277311,2.0
69442,20.0,0.2656028545327749,4.0
69443,7.699999999999996,0.10982658959537571,38.0
69444,21.0,0.04502046384720321,2.0
69446,6.5,0.18648310387984987,3.0
69447,11.089999999999998,0.20729092208720515,3.0
69448,8.98,0.2115891132572432,3.0
69454,17.09,0.05002779321845462,1.0
69455,0.35000000000000037,0.5559405188750887,113.0
69457,9.6,0.2609699769053118,3.0
69458,18.79,0.21675698207586494,1.0
69461,19.99,0.20008003201280514,1.0
69462,17.08999999999999,0.10005265929436542,27.0
69463,11.39,0.050041701417848174,5.0
69464,2.69,0.22264847355036196,6.0
69465,1.18,0.3017751479289941,2.0
69467,54.09000000000001,0.016366612111292936,5.0
69468,28.0,0.19977136324664194,6.0
69471,9.33,0.0660660660660661,18.0
69472,7.0,0.2992992992992993,4.0
69475,3.79,0.2404809619238477,1.0
69476,15.090000000000002,0.15383847277484297,6.0
69478,7.079999999999999,0.2912912912912912,9.0
69479,20.09,0.19607843137254896,2.0
69480,7.09,0.2113459399332592,2.0
69481,17.09,0.05002779321845462,1.0
69482,7.33,0.26626626626626626,1.0
69485,1.96,0.6266666666666667,3.0
69488,9.090000000000002,0.09009009009009014,13.0
69491,6.01,0.14020028612303295,4.0
69493,1.75,0.2971887550200804,28.0
69494,11.09,0.07506255212677233,5.0
69499,3.0499999999999994,0.2355889724310778,3.0
69501,3.4499999999999997,0.23162583518930951,18.0
69507,8.0,0.2656740076024065,10.0
69508,10.090000000000002,0.08189262966333033,12.0
69510,1.81,0.2730923694779117,3.0
69512,3.14,0.36705341288602295,19.0
69514,6.0,0.2451038105932811,10.0
69518,2.9500000000000006,0.2606516290726817,3.0
69520,2.32,0.22408026755852853,6.0
69522,2.32,0.22408026755852853,3.0
69524,1.5,0.3975903614457832,14.0
69526,1.5,0.39377764221442735,9.0
69528,1.94,0.35117056856187295,2.0
69530,2.4,0.18884544726553307,5.0
69531,39.09000000000002,0.02250562640660161,13.0
69532,0.5499999999999999,0.5378151260504201,17.0
69533,39.09,0.022505626406601614,1.0
69535,11.089999999999996,0.0750625521267723,75.0
69536,7.090000000000002,0.19056758354976772,19.0
69537,10.25,0.3162108072048032,1.0
69539,10.39,0.054595086442220164,11.0
69540,11.0,0.08256880733944956,1.0
69543,5.95,0.205607476635514,6.0
69544,13.09,0.06433166547533956,4.0
69546,13.490000000000004,0.25013896609227343,21.0
69547,10.3,0.24762600438276106,4.0
69549,2.05,0.31438127090301016,1.0
69552,2.3,0.2307692307692309,1.0
69553,34.49,0.1977204000930449,7.0
69554,9.590000000000002,0.29491193210369726,8.0
69555,21.09,0.04092769440654837,3.0
69556,55.09,0.21288755536505205,1.0
69558,0.69,0.30303030303030315,19.0
69561,31.089999999999996,0.028133791809940575,11.0
69562,38.09,0.023082841754295935,3.0
69563,41.76,0.028611304954640704,16.0
69566,20.08999999999999,0.042877560743211,33.0
69567,21.09,0.04092769440654837,4.0
69570,10.090000000000002,0.08189262966333033,12.0
69571,8.09,0.10011123470522805,3.0
69572,8.090000000000002,0.10011123470522808,12.0
69574,6.5,0.23322147175630398,44.0
69575,48.09,0.19836639439906648,4.0
69576,13.33,0.047176554681915665,13.0
69578,5.0,0.3742177722152691,9.0
69580,18.66,0.06653326663331657,1.0
69581,4.25,0.2258652094717669,8.0
69582,39.49,0.03659429129055867,9.0
69584,34.7,0.17361276494403427,2.0
69585,5.78,0.20275862068965514,14.0
69586,8.0,0.11012235817575086,12.0
69587,8.0,0.11012235817575088,41.0
69588,1.3,0.4779116465863454,5.0
69589,11.09,0.07506255212677233,2.0
69590,9.41,0.27559661277906083,3.0
69592,20.09,0.19607843137254896,2.0
69593,13.35,0.21424367274867565,1.0
69594,10.39,0.054595086442220164,10.0
69595,39.09000000000002,0.022505626406601604,20.0
69597,6.049999999999998,0.32703003337041153,14.0
69598,12.09,0.19346230820547033,2.0
69599,28.5,0.01690238013107963,1.0
69600,7.129999999999999,0.20689655172413793,13.0
69603,13.0,0.13275517011340893,18.0
69604,7.7,0.08875739644970404,9.0
69607,26.089999999999993,0.03334568358651347,12.0
69608,10.090000000000002,0.08189262966333033,19.0
69609,5.3,0.24177396280400576,1.0
69610,17.636363636363637,0.07128153573651194,11.0
69611,23.59,0.016673614005835703,12.0
69612,6.009999999999999,0.14020028612303295,6.0
69613,11.09,0.07506255212677233,8.0
69614,16.08999999999999,0.05297233666862854,39.0
69615,8.0,0.11012235817575088,27.0
69616,6.0,0.24906132665832287,16.0
69618,12.010000000000002,0.07544264819091613,7.0
69620,8.25,0.24931756141947226,1.0
69621,1.08,0.3966480446927374,1.0
69622,16.67,0.3051271363067944,2.0
69623,24.0,0.14255091103965697,1.0
69624,12.0,0.19735816386954602,20.0
69625,13.09,0.06433166547533956,2.0
69626,13.090000000000002,0.06433166547533954,7.0
69629,8.75,0.20382165605095542,7.0
69630,17.33,0.25664178791723286,11.0
69631,16.0,0.1699388697498647,6.0
69633,16.0,0.05826957033549138,5.0
69634,10.0,0.2852037169406719,2.0
69636,8.09,0.10011123470522805,3.0
69637,6.07,0.3248053392658509,3.0
69639,14.0,0.22178988326848242,1.0
69640,16.69,0.10502122401992298,6.0
69642,14.090000000000002,0.06004002668445632,15.0
69643,13.659999999999998,0.08872581721147432,12.0
69645,4.99,0.28612303290414876,2.0
69646,13.289999999999996,0.11340893929286193,24.0
69649,9.01,0.09809809809809815,3.0
69654,7.8149999999999995,0.17214810511325393,4.0
69656,7.69,0.2302302302302302,1.0
69657,10.09,0.08189262966333033,1.0
69658,11.289999999999996,0.05838198498748967,43.0
69659,8.0,0.3327773144286906,2.0
69661,10.39,0.054595086442220164,5.0
69663,27.509999999999994,0.01714898177920676,54.0
69664,10.900000000000004,0.27284856571047367,23.0
69665,5.6000000000000005,0.4036208732694356,7.0
69670,8.33,0.24203821656050956,2.0
69671,14.09,0.12970969734403962,1.0
69673,22.83,0.23874624874958322,1.0
69675,10.75,0.2315939957112223,6.0
69679,8.090000000000002,0.10011123470522808,10.0
69680,9.01,0.09809809809809814,5.0
69681,11.0,0.31207004377736086,1.0
69682,6.68,0.1742892459826947,2.0
69683,10.389999999999993,0.05459508644222019,42.0
69685,1.1000000000000008,0.36753313823377526,55.0
69688,11.209999999999999,0.1987133666904932,8.0
69689,11.38,0.24082721814543023,5.0
69690,19.09,0.20480978077502493,5.0
69691,7.66,0.04130162703379225,1.0
69695,14.089999999999998,0.216787103946637,3.0
69696,4.09,0.317195325542571,3.0
69697,39.09,0.06906406287211236,5.0
69699,19.09,0.04502251125562775,4.0
69702,7.5,0.20969441517386725,3.0
69703,19.25,0.1626794258373205,3.0
69704,9.629999999999999,0.1968306922435362,10.0
69705,19.09,0.04502251125562775,5.0
69706,9.33,0.2817551963048499,2.0
69708,29.0,0.06421426266537589,11.0
69710,7.25,0.19354838709677422,13.0
69711,33.8,0.1754086362527447,2.0
69712,8.450000000000001,0.2311191992720656,9.0
69714,8.33,0.30525437864887406,5.0
69715,3.32,0.3346693386773548,8.0
69717,8.67,0.27187121489100047,35.0
69718,11.5,0.2541449710215283,3.0
69720,37.09,0.023690444853908886,1.0
69723,7.58,0.31028207461328483,1.0
69724,11.0,0.2468527707610317,2.0
69726,10.255,0.21054657428791373,3.0
69727,8.0,0.3327773144286906,1.0
69728,5.329999999999999,0.3066871498330578,11.0
69729,27.0,0.03536977491961409,1.0
69730,13.5,0.20541494997057086,20.0
69731,15.09,0.05628517823639777,10.0
69732,1.99,0.3344481605351171,1.0
69734,12.0,0.24953095684803003,1.0
69736,4.67,0.2804314329738059,1.0
69738,5.67,0.36929922135706345,2.0
69740,19.0,0.2689495959984609,1.0
69742,8.09,0.10011123470522806,14.0
69743,10.0,0.28520371694067187,7.0
69744,8.09,0.10011123470522806,2.0
69747,15.09,0.3137789904502046,4.0
69749,4.25,0.2904841402337229,7.0
69751,8.83,0.3202463433410316,10.0
69752,13.66,0.023588277340957833,4.0
69753,16.33,0.4554851617205736,1.0
69754,10.0,0.23221378862279743,6.0
69755,10.83,0.0,1.0
69758,16.99,0.0,5.0
69759,12.17,0.2704227329250089,7.0
69760,27.5,0.01750625223294028,3.0
69761,13.75,0.0827218145430287,4.0
69763,8.46,0.20993222678924406,2.0
69765,13.08,0.18198874296435272,4.0
69769,9.29,0.07007007007007017,13.0
69773,11.090000000000002,0.07506255212677233,7.0
69774,9.39,0.06006006006006002,4.0
69775,8.69,0.2752293577981652,3.0
69776,9.330000000000004,0.0660660660660661,25.0
69777,0.79,0.45999740051044524,25.0
69779,4.25,0.39198855507868385,3.0
69781,8.13,0.18618618618618613,4.0
69784,9.19,0.08008008008008015,11.0
69786,28.5,0.01690238013107963,1.0
69787,7.13,0.20689655172413798,3.0
69788,9.010000000000002,0.09809809809809812,23.0
69789,13.09,0.27237354085603105,2.0
69790,7.69,0.2302302302302302,2.0
69792,1.29,0.3517587939698492,2.0
69794,7.87,0.28389444949954507,2.0
69795,28.0,0.19977136324664194,2.0
69796,7.0,0.12390488110137675,6.0
69797,84.0,0.01164842922696782,2.0
69798,28.360000000000003,0.27505883139303866,8.0
69800,6.91,0.2313681868743048,1.0
69801,11.25,0.1958541815582559,1.0
69804,11.75,0.2161440960640427,4.0
69805,13.090000000000002,0.0966183574879227,20.0
69807,16.67,0.2558118715415365,2.0
69809,9.0,0.24937447873227692,1.0
69810,16.0,0.0582695703354914,30.0
69811,12.09,0.19346230820547033,1.0
69812,13.09,0.09661835748792272,37.0
69813,20.0,0.25898480918858835,2.0
69815,5.25,0.24892703862660956,16.0
69816,9.33,0.06606606606606608,10.0
69817,7.0900000000000025,0.1126408010012515,68.0
69818,4.09,0.18036072144288584,4.0
69821,2.62,0.3433583959899749,4.0
69822,2.5,0.43080332532139626,5.0
69823,3.01,0.2456140350877194,3.0
69824,12.68,0.20700437773608507,1.0
69825,8.489999999999998,0.2919099249374479,10.0
69826,38.09,0.02308284175429593,9.0
69828,12.66,0.15543695797198132,1.0
69829,10.0,0.2852037169406719,2.0
69831,9.01,0.2485404503753128,4.0
69832,8.090000000000002,0.10011123470522808,36.0
69833,5.09,0.24480425894210298,14.0
69834,7.33,0.18464961067853172,6.0
69838,4.75,0.26388711997040987,10.0
69841,16.09,0.05297233666862853,8.0
69843,9.34,0.0650650650650651,1.0
69846,16.09,0.1527119536598209,12.0
69847,2.04,0.2123552123552123,3.0
69848,24.59,0.016006402561024355,1.0
69849,26.09,0.209154289178539,1.0
69851,18.0,0.09954977488744365,33.0
69852,6.329999999999999,0.09442060085836912,22.0
69853,28.19,0.15608371385957398,3.0
69854,9.590000000000002,0.31049863689107776,10.0
69855,9.09,0.09009009009009013,1.0
69856,52.090000000000025,0.016984336667295687,12.0
69857,8.01,0.10901001112347057,6.0
69858,2.99,0.5008347245409015,2.0
69859,19.09,0.04502251125562775,3.0
69861,9.75,0.24942263279445728,16.0
69862,30.75,0.16869424168694247,1.0
69865,10.75,0.2315939957112223,3.0
69866,16.329999999999995,0.03884638022366099,14.0
69867,29.55,0.1789385940539039,4.0
69868,7.39,0.06931741600077025,15.0
69870,7.869999999999999,0.28389444949954507,8.0
69872,7.25,0.19354838709677422,12.0
69873,39.09,0.022505626406601614,4.0
69875,11.09,0.07506255212677233,2.0
69876,19.09,0.04502251125562775,6.0
69878,12.67,0.20762976860537838,6.0
69879,14.67,0.14425281219646766,11.0
69880,11.5,0.2709801576006681,22.0
69881,10.39,0.054595086442220164,2.0
69883,9.5,0.20767306088407006,4.0
69885,7.38,0.2612612612612613,4.0
69886,19.5,0.14436156208863535,1.0
69887,4.87,0.18697829716193656,8.0
69888,19.09,0.04502251125562775,3.0
69889,44.33,0.26104350725120856,1.0
69890,8.01,0.10901001112347057,1.0
69892,7.09,0.11264080100125161,1.0
69893,7.09,0.11264080100125161,5.0
69894,7.490000000000001,0.2502502502502502,10.0
69895,6.670000000000001,0.2580645161290323,8.0
69896,7.33,0.3330300272975432,2.0
69897,15.627142857142857,0.0802152526696375,7.0
69899,57.1,0.03203932869977963,2.0
69900,18.009999999999998,0.05160610847814624,10.0
69901,18.009999999999998,0.05160610847814625,17.0
69902,9.34,0.15013648771610558,1.0
69904,6.43,0.2847608453837598,4.0
69906,6.659999999999998,0.25917686318131256,8.0
69908,7.66,0.22313356559931902,5.0
69910,4.0,0.332220367278798,2.0
69913,7.19,0.28028028028028024,1.0
69914,26.0,0.10313901345291472,18.0
69915,8.83,0.19049548950556133,8.0
69916,6.669999999999999,0.165206508135169,4.0
69917,15.329999999999998,0.041275797373358375,29.0
69918,3.33,0.33266533066132264,2.0
69919,4.329999999999999,0.3575643302984883,35.0
69920,13.0,0.27737632017787656,1.0
69922,7.99,0.20020020020020018,1.0
69923,7.0,0.12390488110137675,4.0
69924,17.01,0.05447470817120606,4.0
69925,10.67,0.37198351971748084,3.0
69926,8.0,0.11012235817575088,39.0
69927,13.25,0.32220962659167535,7.0
69928,2.65,0.32707758843017837,4.0
69929,27.5,0.23589886079466524,1.0
69931,18.01,0.05160610847814624,7.0
69932,15.0,0.11712772218952316,3.0
69933,16.0,0.11061700944969419,11.0
69935,11.88,0.2074716477651767,3.0
69937,7.38,0.17908787541713014,10.0
69938,29.0,0.17119176907687916,1.0
69939,14.5,0.23644023170089515,1.0
69941,15.090000000000002,0.205258194030532,19.0
69942,4.0,0.4993742177722153,7.0
69944,9.1,0.24103419516263558,2.0
69945,11.089999999999995,0.0750625521267723,34.0
69946,2.62,0.3433583959899749,2.0
69947,3.66,0.33886550306334384,2.0
69949,2.21,0.24135027556644215,3.0
69950,2.9499999999999997,0.2606516290726817,75.0
69951,7.330000000000003,0.0826032540675845,26.0
69952,3.875,0.22344689378757518,17.0
69955,6.33,0.09442060085836912,2.0
69956,46.09,0.11348336218503555,5.0
69957,27.686,0.3076769192298076,21.0
69959,10.99,0.15396458814472672,3.0
69961,13.330000000000002,0.16635397123202003,9.0
69962,15.33,0.041275797373358354,1.0
69963,10.67,0.23731236597569694,1.0
69964,10.0,0.1873725330599112,2.0
69967,12.69,0.2946081156197887,1.0
69968,7.680000000000001,0.21222817181289563,11.0
69969,10.0,0.31532070069184703,5.0
69970,15.33,0.041275797373358354,13.0
69972,27.51,0.01714898177920675,4.0
69974,8.83,0.19654231119199272,1.0
