,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift,SKU_x,costA,marginA,quantityA,groupA,costA_L,marginA_L,quantityA_L,SKU_y,costB,marginB,quantityB,groupB,costB_L,marginB_L,quantityB_L,MONTH
211,71469,71385,3,0.10152284263959391,39,1.3197969543147208,32,1.0829103214890017,0.07692307692307693,0.09375,0.07103365384615384,71469,6.0,0.3103236763946464,132.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,71385,7.089999999999996,0.1126408010012516,76.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
212,71109,71108,3,0.10152284263959391,16,0.5414551607445008,28,0.9475465313028765,0.1875,0.10714285714285714,0.1978794642857143,71109,8.19,0.08898776418242499,40.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71108,9.389999999999992,0.060060060060060025,83.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
213,70064,71108,3,0.10152284263959391,17,0.5752961082910322,28,0.9475465313028765,0.1764705882352941,0.10714285714285714,0.1862394957983193,70064,7.009999999999998,0.12265331664580735,64.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,71108,9.389999999999992,0.060060060060060025,83.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
214,70686,71108,3,0.10152284263959391,12,0.40609137055837563,28,0.9475465313028765,0.25,0.10714285714285714,0.2638392857142857,70686,6.0,0.14163090128755365,19.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71108,9.389999999999992,0.060060060060060025,83.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
215,71469,71108,6,0.20304568527918782,39,1.3197969543147208,28,0.9475465313028765,0.15384615384615385,0.21428571428571427,0.16236263736263737,71469,6.0,0.3103236763946464,132.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,71108,9.389999999999992,0.060060060060060025,83.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
216,71276,71108,3,0.10152284263959391,45,1.5228426395939088,28,0.9475465313028765,0.06666666666666667,0.10714285714285714,0.07035714285714285,71276,13.090000000000007,0.06433166547533954,134.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,71108,9.389999999999992,0.060060060060060025,83.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
217,72025,65825,3,0.10152284263959391,9,0.3045685279187817,34,1.1505922165820643,0.33333333333333337,0.08823529411764705,0.2897058823529412,72025,1.5300000000000002,0.2311557788944723,24.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,65825,0.659999999999999,0.3323344321246626,211.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
218,71190,65825,3,0.10152284263959391,14,0.47377326565143824,34,1.1505922165820643,0.21428571428571427,0.08823529411764705,0.1862394957983193,71190,1.0,0.3259695328211806,33.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,65825,0.659999999999999,0.3323344321246626,211.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
219,71406,69812,3,0.10152284263959391,51,1.7258883248730965,6,0.20304568527918782,0.058823529411764705,0.5,0.28970588235294115,71406,1.2000000000000015,0.536016703398677,159.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,69812,13.090000000000002,0.0966183574879227,34.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,1
220,71406,70397,4,0.1353637901861252,51,1.7258883248730965,66,2.233502538071066,0.0784313725490196,0.06060606060606061,0.03511586452762923,71406,1.2000000000000015,0.536016703398677,159.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,70397,1.3634285714285694,0.4008505492331325,123.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
