,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift,SKU_x,costA,marginA,quantityA,groupA,costA_L,marginA_L,quantityA_L,SKU_y,costB,marginB,quantityB,groupB,costB_L,marginB_L,quantityB_L,MONTH
154,71643,71393,4,0.12202562538133008,35,1.0677242220866383,9,0.2745576571079927,0.11428571428571427,0.4444444444444444,0.41625396825396815,71643,14.649999999999983,0.08380237648530339,90.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,71393,11.449999999999996,0.2323259647683797,27.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
155,71643,70693,4,0.12202562538133008,35,1.0677242220866383,88,2.684563758389262,0.11428571428571427,0.04545454545454545,0.042571428571428566,71643,14.649999999999983,0.08380237648530339,90.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,70693,1.00196261682243,0.4379829208713525,190.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
156,70373,70693,6,0.18303843807199513,12,0.36607687614399026,88,2.684563758389262,0.5,0.06818181818181818,0.18625,70373,13.629999999999995,0.09072715143428947,17.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,70693,1.00196261682243,0.4379829208713525,190.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
157,70495,70693,7,0.21354484441732766,16,0.4881025015253203,88,2.684563758389262,0.43750000000000006,0.07954545454545454,0.16296875,70495,1.8999999999999997,0.3645484949832776,17.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,70693,1.00196261682243,0.4379829208713525,190.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
158,69455,70693,4,0.12202562538133008,55,1.6778523489932886,88,2.684563758389262,0.07272727272727272,0.04545454545454545,0.02709090909090909,69455,0.3500000000000004,0.5559405188750887,113.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,70693,1.00196261682243,0.4379829208713525,190.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
159,71416,70693,5,0.1525320317266626,18,0.5491153142159854,88,2.684563758389262,0.2777777777777778,0.056818181818181816,0.10347222222222222,71416,15.089999999999991,0.056285178236397775,42.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,70693,1.00196261682243,0.4379829208713525,190.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
160,71406,70693,8,0.24405125076266015,67,2.043929225137279,88,2.684563758389262,0.11940298507462686,0.0909090909090909,0.0444776119402985,71406,1.2000000000000013,0.5350760777290956,173.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,70693,1.00196261682243,0.4379829208713525,190.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
161,71450,71540,4,0.12202562538133008,20,0.6101281269066504,16,0.4881025015253203,0.19999999999999998,0.25,0.40975,71450,59.09,0.01500250041673611,47.0,3,51.87809539215236,0.12205255997973133,3.829181494661922,71540,32.090000000000025,0.027280994240678955,30.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
162,70374,70742,4,0.12202562538133008,23,0.7016473459426479,26,0.7931665649786455,0.1739130434782609,0.15384615384615385,0.2192642140468228,70374,7.360000000000006,0.2501697185440156,34.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,70742,8.09,0.1001112347052281,53.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
163,70374,71043,4,0.12202562538133008,23,0.7016473459426479,37,1.1287370347773031,0.1739130434782609,0.10810810810810811,0.15407755581668628,70374,7.360000000000006,0.2501697185440156,34.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71043,6.029999999999995,0.2453066332916142,72.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
164,71603,71043,6,0.18303843807199513,48,1.464307504575961,37,1.1287370347773031,0.125,0.1621621621621622,0.11074324324324326,71603,13.089999999999993,0.06368185067255842,169.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,71043,6.029999999999995,0.2453066332916142,72.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
165,71171,71329,4,0.12202562538133008,12,0.36607687614399026,28,0.8541793776693106,0.3333333333333333,0.14285714285714285,0.39023809523809516,71171,19.08999999999999,0.045022511255627735,26.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71329,11.090000000000002,0.07506255212677237,123.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
166,71548,71472,4,0.12202562538133008,9,0.2745576571079927,38,1.1592434411226358,0.4444444444444444,0.10526315789473684,0.38339181286549706,71548,19.08999999999999,0.045022511255627735,39.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71472,20.59124999999997,0.10433884297520653,93.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
167,70455,70754,6,0.18303843807199513,14,0.4270896888346553,37,1.1287370347773031,0.42857142857142855,0.1621621621621622,0.3796911196911197,70455,3.8299999999999987,0.2069747147704505,31.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,70754,11.090000000000005,0.07506255212677239,108.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
168,70667,71502,4,0.12202562538133008,39,1.1897498474679682,9,0.2745576571079927,0.10256410256410257,0.4444444444444444,0.3735612535612536,70667,44.09000000000002,0.020004445432318267,67.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,71502,17.0,0.14957478739369678,18.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
